num_planes,cost,revisit_time,quality,f_phasing,plane_1_alt,plane_1_inc,plane_1_high_q,plane_1_med_q,plane_1_low_q,plane_2_alt,plane_2_inc,plane_2_high_q,plane_2_med_q,plane_2_low_q,plane_3_alt,plane_3_inc,plane_3_high_q,plane_3_med_q,plane_3_low_q,plane_4_alt,plane_4_inc,plane_4_high_q,plane_4_med_q,plane_4_low_q,plane_5_alt,plane_5_inc,plane_5_high_q,plane_5_med_q,plane_5_low_q,plane_6_alt,plane_6_inc,plane_6_high_q,plane_6_med_q,plane_6_low_q,plane_7_alt,plane_7_inc,plane_7_high_q,plane_7_med_q,plane_7_low_q,plane_8_alt,plane_8_inc,plane_8_high_q,plane_8_med_q,plane_8_low_q,plane_9_alt,plane_9_inc,plane_9_high_q,plane_9_med_q,plane_9_low_q,plane_10_alt,plane_10_inc,plane_10_high_q,plane_10_med_q,plane_10_low_q
2,278875002.0,5.587413311004639,0.5168637037277222,0,330.4609532188017,96.3795291053643,6,3,0,311.6389256829008,44.06771812925775,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,240400002.0,5.793253421783447,0.5180825591087341,1,330.32907628293987,96.38074533382573,7,0,2,360.22696359566277,28.353860207601322,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,81875002.0,7.897001266479492,0.41933536529541016,0,484.85778677598444,25.910614389199683,1,13,2,305.3475607968528,33.31043820513882,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,101850002.0,6.775341033935547,0.40189656615257263,0,503.51350504536106,41.86869773907553,1,14,0,384.8931745493259,33.17709476877023,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,149250002.0,8.804276466369629,0.5412432551383972,0,305.47106650205853,37.3054870201111,0,2,2,352.39956499039556,33.774549275375584,13,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42175002.0,11.449698448181152,0.45460593700408936,0,501.4703689161204,40.041812323845456,1,2,4,300.265353905537,38.49057006871363,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,157875002.0,7.363558769226074,0.5239445567131042,1,322.59487567372963,39.59556831430722,10,1,0,427.71233883334867,38.048439329489185,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,298800002.0,2.5186498165130615,0.38052621483802795,0,522.1540769098485,37.032207372219176,13,0,0,547.0163661165934,35.48168430823217,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,122175002.0,3.9636693000793457,0.3087732195854187,0,545.530030614926,41.50117313306949,7,2,1,776.5268414724205,32.58052849774324,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,274750002.0,3.1192026138305664,0.4156537652015686,1,330.35411969002445,41.50937428692075,7,2,0,552.3144596930827,34.113447195929226,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,64850002.0,11.22985553741455,0.5431215763092041,1,304.6076385544119,42.123805130472554,0,2,2,329.6096181453578,40.23332010087372,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53900002.0,6.987066268920898,0.2922743856906891,0,314.21123589319996,56.585527098226756,0,1,3,791.8417917681219,27.51387378062037,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,209125002.0,4.996010780334473,0.48789528012275696,1,355.4252357869567,36.07405158670263,16,1,0,543.2290643986005,33.57125518880694,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,269150002.0,3.6713902950286865,0.4523564875125885,0,317.6707388414611,26.78276881437475,10,2,1,534.9704587951148,25.096975986968925,15,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60850002.0,11.177033424377441,0.5371102690696716,0,301.77004478104504,39.98751287257645,0,14,0,300.265353905537,38.49057006871363,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,120500002.0,7.495236396789551,0.4836678206920624,1,358.10497152341827,41.092656650183066,7,0,0,524.7280615036609,33.180900298454254,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,199000002.0,3.948742628097534,0.4123179018497467,1,318.80962883108776,37.58638086874046,2,6,0,547.2359145863264,25.41505636352629,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,172775002.0,4.245264053344727,0.403622031211853,1,498.7093254439379,43.44324267946192,13,1,0,520.5102097995131,42.71738766806217,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,361850002.0,2.4779441356658936,0.43329837918281555,1,503.3485484045589,36.16006035928808,18,0,2,361.2024332088334,29.535054966042225,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,116675002.0,2.747751235961914,0.2670430839061737,1,760.6227400299753,38.26520990042872,5,13,0,798.6909158466376,33.94487264193705,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,246000002.0,2.2570981979370117,0.3247411847114563,1,329.9591909700413,41.50937428692075,7,0,0,749.3270760135672,37.98146460114881,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6200002.0,10.910910606384277,0.342667818069458,0,550.5947777688475,36.91797270902704,0,0,2,555.0693539874986,38.49057006871363,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,283000002.0,2.3634607791900635,0.35493144392967224,0,569.4251842525997,45.33556259401942,9,1,0,561.449004507842,33.49879725579029,17,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,163625002.0,8.013617515563965,0.5340693593025208,1,328.88525509247876,34.87590025484668,10,3,0,334.98183283502635,26.320751219566702,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,187725002.0,3.405176877975464,0.37184232473373413,1,543.2843532654684,43.44324267946192,13,2,0,520.5102097995131,42.71738766806217,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,267600002.0,3.5506958961486816,0.4476219117641449,0,313.87008959906314,26.78276881437475,10,2,0,539.784804211586,25.102534695604476,15,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,58275002.0,9.038740158081055,0.367179811000824,0,333.69716880224985,40.81627236139002,0,12,0,797.6121038177682,27.923462735175573,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,209650002.0,3.771273136138916,0.43519318103790283,1,499.47423493437867,42.02605477581015,17,0,1,330.5263499507002,29.535054966042225,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,201000002.0,3.7004234790802,0.3952765464782715,1,512.1818568174264,36.108600516368796,14,0,0,545.4974251494949,30.69009601266406,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27725002.0,11.736348152160645,0.5323334336280823,0,323.85857608225535,40.08545526305333,1,1,0,300.265353905537,44.7352711189699,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,176450002.0,7.8241376876831055,0.5322691202163696,0,302.0656751641961,42.20185507581861,10,4,4,381.5276309969251,28.42530153816836,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,378800002.0,2.301966667175293,0.427494615316391,0,527.5937507267925,41.8193974869673,18,0,1,312.6463404801392,35.72530605531828,18,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,213250002.0,4.427160739898682,0.4629925787448883,0,310.6706953044022,39.58212621802697,18,2,0,792.3963328105386,39.74085189339251,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,138475002.0,6.89629602432251,0.49529507756233215,0,367.85929190064303,53.93068857257304,9,3,2,524.8152860318967,40.23332010087372,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,194825002.0,8.055107116699219,0.5426788330078125,0,315.59961577693156,40.638853141710854,1,0,2,300.0024785135739,39.0978383718799,17,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,178375002.0,2.4770007133483887,0.30287688970565796,1,318.80962883108776,55.57090221279304,2,1,0,773.7375018104614,27.325884430735986,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,51450002.0,5.558850288391113,0.27341228723526,0,308.800073311436,33.0814830602848,0,1,2,798.6845024181034,25.34065534555706,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,133375002.0,3.8737199306488037,0.32993489503860474,0,542.3081817273977,47.1506875411966,9,2,0,775.5502840747866,32.58052849774324,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,287125002.0,2.3670737743377686,0.355952650308609,0,565.0752731892044,45.621950089315746,9,2,0,561.1797357418823,33.49879725579029,17,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,174450002.0,7.583720684051514,0.5294873118400574,0,355.0980759484466,45.742394594519745,14,2,2,314.7798005482149,25.445049889943746,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,389500002.0,2.649188280105591,0.45239779353141785,1,327.63088091055954,40.16240110354035,20,0,0,328.9530455872685,25.821370969435126,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49775002.0,11.334671020507812,0.48896193504333496,0,500.86266440225506,38.7346213045566,1,1,0,335.84778006646616,38.55015014559757,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,163100002.0,9.179230690002441,0.546600341796875,0,300.01200094510534,84.81168106962481,14,0,0,314.63073677666955,27.390716515911897,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,113850002.0,10.67503833770752,0.5536973476409912,0,317.22119072329235,84.81168106962481,10,0,0,300.31623976947526,26.097501867480435,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,101850002.0,6.673363208770752,0.39861902594566345,1,503.6726339757715,43.4113638037848,1,14,0,384.8931745493259,33.17709476877023,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,196300002.0,5.638995170593262,0.5027310848236084,0,501.2290987957508,36.38845348090996,1,0,1,366.7997457852857,35.87900887703241,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153875002.0,5.9782633781433105,0.4667108356952667,1,541.9042782303301,36.66149633597769,8,1,0,317.0475739235695,29.814704987452043,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,313750002.0,1.9571013450622559,0.3344390392303467,0,760.6227400299753,30.98123663278319,12,4,0,418.2615599138791,37.87986477549714,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,182125002.0,3.0600197315216064,0.3377852439880371,1,418.26152931058914,42.30072298624596,10,2,4,782.2265879124466,25.460473789284674,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
