f_phasing,altitude_plane_1_km,inclination_plane_1_deg,high_q_plane_1,med_q_plane_1,low_q_plane_1,altitude_plane_2_km,inclination_plane_2_deg,high_q_plane_2,med_q_plane_2,low_q_plane_2,altitude_plane_3_km,inclination_plane_3_deg,high_q_plane_3,med_q_plane_3,low_q_plane_3,altitude_plane_4_km,inclination_plane_4_deg,high_q_plane_4,med_q_plane_4,low_q_plane_4,altitude_plane_5_km,inclination_plane_5_deg,high_q_plane_5,med_q_plane_5,low_q_plane_5,altitude_plane_6_km,inclination_plane_6_deg,high_q_plane_6,med_q_plane_6,low_q_plane_6,altitude_plane_7_km,inclination_plane_7_deg,high_q_plane_7,med_q_plane_7,low_q_plane_7,altitude_plane_8_km,inclination_plane_8_deg,high_q_plane_8,med_q_plane_8,low_q_plane_8,altitude_plane_9_km,inclination_plane_9_deg,high_q_plane_9,med_q_plane_9,low_q_plane_9,altitude_plane_10_km,inclination_plane_10_deg,high_q_plane_10,med_q_plane_10,low_q_plane_10,total_system_cost_usd,mean_revisit_time_hr,mean_achieved_quality
0,783.87,58.74,3,3,5,526.64,54.0,9,1,3,343.22,35.48,6,8,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,251050000.0,2.8214,0.3558
1,647.73,88.48,5,5,6,791.69,34.71,2,6,11,777.16,59.21,7,6,3,595.26,26.22,1,4,9,755.72,80.43,1,0,6,359.47,84.29,7,4,9,612.1,41.43,1,3,14,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,451400000.0,1.3002,0.2811
1,629.23,70.25,2,0,2,723.95,96.45,0,5,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,56625000.0,5.9738,0.276
1,372.71,55.36,2,1,14,387.58,40.43,1,2,2,731.82,50.56,1,10,7,776.72,79.79,5,6,1,726.17,48.6,3,9,8,325.92,45.28,6,7,4,729.75,28.01,2,0,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,409825000.0,1.8292,0.2884
0,558.07,77.53,0,1,3,449.24,76.58,5,7,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,95100000.0,8.4581,0.4186
1,783.5,84.14,1,3,4,499.17,88.1,0,2,3,691.36,80.43,9,2,3,636.96,33.09,2,2,1,483.77,88.41,3,0,2,708.74,59.21,0,1,2,768.08,66.22,2,2,4,734.21,40.53,5,4,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,333350000.0,1.4419,0.2806
0,542.1,37.64,2,3,3,482.55,30.68,3,1,8,386.43,37.15,8,0,7,751.18,84.61,4,5,1,610.84,37.27,0,2,2,655.37,68.99,3,1,3,710.15,64.33,0,7,12,631.29,91.16,6,10,2,308.8,88.36,9,0,10,-1.0,-1.0,-1,-1,-1,552775000.0,1.4036,0.3348
1,358.09,74.32,4,4,12,439.3,39.97,4,6,9,672.97,88.02,1,3,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,184625000.0,5.3109,0.4081
2,481.88,96.89,5,2,5,656.61,60.59,3,9,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,138225000.0,3.0213,0.3239
1,450.94,52.95,6,7,4,526.4,58.4,4,0,14,603.5,70.04,2,7,9,780.29,67.62,0,8,2,707.51,82.89,2,3,11,442.44,25.66,8,1,3,643.31,92.98,4,5,5,664.67,35.11,3,8,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,540275000.0,1.4101,0.3097
1,396.09,76.32,5,8,3,333.07,66.06,3,2,3,785.4,42.56,1,6,5,558.67,82.84,0,0,2,496.37,42.84,1,2,1,574.08,49.76,5,3,6,657.82,84.59,6,6,6,529.63,63.46,3,1,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,409550000.0,1.8775,0.339
2,790.7,78.2,0,7,4,315.22,40.29,5,9,2,585.99,64.61,2,3,3,350.72,87.03,6,4,3,385.9,38.77,7,1,1,557.97,57.37,2,9,7,462.75,64.35,4,1,7,714.31,57.17,1,0,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,465050000.0,1.9777,0.3929
1,622.77,45.6,4,9,5,349.86,76.67,4,2,4,342.91,94.37,2,0,4,623.23,48.98,9,0,11,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,277325000.0,2.9076,0.3524
3,542.44,51.93,0,2,3,786.64,90.73,0,1,7,607.8,62.8,2,8,8,411.43,58.38,1,7,12,535.01,79.98,0,0,7,736.16,35.29,0,2,4,403.93,68.94,1,1,2,785.8,27.43,0,2,5,434.69,96.88,9,7,4,329.77,44.4,11,2,7,469450000.0,2.1724,0.3692
2,778.47,80.65,1,6,5,561.19,95.5,11,0,7,678.95,42.98,1,4,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,196200000.0,2.9511,0.3027
1,666.83,69.55,3,0,10,670.68,44.46,1,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,63725000.0,5.4585,0.2932
3,564.04,88.34,2,0,6,568.79,46.89,4,0,2,315.5,44.35,1,11,6,591.31,93.93,3,4,5,505.05,82.41,0,0,4,630.04,93.45,6,4,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,284225000.0,3.1836,0.3519
0,555.3,90.75,7,6,5,342.32,97.91,0,3,1,641.67,31.1,3,6,1,408.8,59.17,3,3,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,227650000.0,3.6028,0.3687
0,682.04,93.67,1,4,11,553.99,94.34,2,6,3,337.58,41.8,2,1,3,361.5,71.58,1,1,2,399.02,72.18,0,6,2,336.24,53.83,4,2,7,639.72,75.7,5,3,4,586.66,36.14,0,4,5,443.49,53.04,2,3,3,-1.0,-1.0,-1,-1,-1,360000000.0,2.6444,0.3496
3,436.58,31.24,2,1,2,675.18,56.01,8,1,5,745.2,74.05,8,5,5,747.39,95.65,1,13,5,551.8,36.79,0,2,7,415.12,90.44,3,9,6,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,399875000.0,1.4584,0.2891
3,427.86,41.36,3,5,5,699.6,73.1,4,0,4,755.94,59.66,0,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,113550000.0,5.0603,0.3254
1,656.1,83.47,7,0,5,597.69,83.59,2,3,4,328.82,91.69,2,6,6,450.7,54.81,8,0,7,345.46,95.43,4,3,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,327100000.0,3.4808,0.3874
1,439.21,68.38,3,2,2,331.54,47.94,6,0,7,378.93,64.18,0,1,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,129425000.0,8.94,0.5056
0,345.97,95.91,0,1,2,534.32,49.22,1,1,4,637.03,51.25,0,0,10,540.93,87.43,1,2,3,798.84,50.87,4,1,12,566.01,41.57,4,0,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,175825000.0,3.355,0.2985
0,413.0,81.59,0,1,5,424.43,64.16,0,1,2,484.32,73.76,11,4,5,734.44,25.1,10,4,5,501.76,86.61,0,7,13,527.31,71.76,4,2,14,596.9,45.36,0,0,2,501.15,77.92,0,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,409025000.0,2.0758,0.3454
1,522.7,70.28,8,0,9,302.98,66.53,2,0,5,317.01,48.73,3,2,13,419.82,36.42,5,0,5,390.97,73.03,1,0,1,763.35,67.03,2,1,1,470.62,93.58,5,8,2,662.2,52.5,0,1,3,777.02,80.89,4,5,4,-1.0,-1.0,-1,-1,-1,444275000.0,1.8857,0.3541
2,473.84,78.2,6,3,3,773.03,29.61,3,5,1,305.75,47.22,2,0,16,637.29,32.38,2,0,7,361.1,44.41,0,8,4,559.3,36.61,6,6,6,461.62,32.92,1,8,5,556.17,35.98,7,9,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,505825000.0,1.5534,0.3574
1,517.53,97.13,1,2,8,755.08,42.83,2,7,9,741.72,87.88,0,3,3,490.55,34.75,1,4,10,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,153500000.0,3.6765,0.2791
3,691.04,85.53,1,2,4,641.69,35.07,2,2,4,511.25,27.07,3,3,3,629.43,80.87,10,3,6,689.61,72.69,2,2,4,336.27,51.9,1,0,1,733.89,47.46,1,0,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,293250000.0,2.3365,0.3111
1,340.44,86.23,5,6,4,774.16,36.11,0,0,2,644.75,34.25,7,5,6,728.74,87.37,5,5,5,643.5,65.52,1,5,1,480.77,35.8,3,1,13,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,354050000.0,1.9045,0.3242
3,368.85,79.06,4,8,3,430.1,67.67,2,2,5,376.92,25.68,6,6,5,759.13,62.86,1,2,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,238500000.0,4.6076,0.3857
1,574.09,56.5,0,1,1,499.48,38.35,5,4,4,438.44,90.62,1,3,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,114650000.0,4.391,0.4004
1,417.39,32.44,0,5,8,495.02,75.26,6,7,6,732.08,28.3,0,3,4,659.96,44.46,2,2,1,303.76,92.22,4,4,7,566.96,70.19,5,4,2,723.48,39.85,2,8,2,566.62,93.38,10,3,7,495.99,93.48,7,4,3,537.56,65.06,5,6,2,675100000.0,1.2111,0.353
1,490.85,42.59,2,2,6,359.94,61.48,5,7,8,413.43,33.87,6,10,3,452.05,39.84,0,4,1,353.96,95.85,1,9,8,612.53,53.77,1,5,11,593.97,36.11,2,2,16,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,417275000.0,2.4874,0.4249
1,478.33,78.61,4,1,15,739.03,89.45,5,5,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,154200000.0,3.5841,0.2976
3,430.79,35.36,0,2,3,669.1,52.07,1,1,2,745.02,40.98,1,4,2,648.02,75.9,6,6,3,662.18,36.95,0,5,11,788.3,42.9,6,4,5,534.74,54.89,2,0,2,714.43,48.13,6,0,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,365850000.0,1.4312,0.278
2,594.89,76.04,1,4,14,731.53,63.61,2,3,11,379.71,87.02,0,1,13,368.55,40.07,1,1,2,738.38,50.64,1,0,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,155025000.0,3.5421,0.2854
3,600.79,57.24,2,5,7,467.61,34.95,3,4,6,348.35,97.24,0,5,7,544.01,49.28,4,6,2,721.21,60.53,6,5,7,704.3,57.06,2,5,5,560.87,25.41,1,3,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,374875000.0,1.6397,0.3064
0,677.47,76.64,7,2,3,621.38,85.1,0,8,3,698.6,48.94,0,1,2,717.7,86.8,8,2,9,481.0,81.49,0,0,2,603.27,43.35,2,4,6,692.43,57.32,2,1,4,565.22,40.65,3,6,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,383400000.0,1.5105,0.2979
1,771.36,50.38,5,12,2,328.04,56.41,6,4,6,367.06,76.51,0,5,10,321.21,83.2,1,7,4,788.26,45.2,0,1,2,444.37,49.91,1,0,5,641.72,54.91,0,1,1,748.23,63.23,2,2,3,533.85,85.88,1,3,2,613.88,54.21,9,1,10,474500000.0,1.6661,0.3116
0,354.43,38.35,2,1,2,603.0,53.32,0,1,2,338.12,62.12,0,1,2,753.92,27.01,6,1,11,587.46,60.65,1,9,5,546.28,58.12,1,5,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,217050000.0,2.6943,0.3224
2,787.46,26.5,0,0,2,680.85,59.94,3,3,3,602.68,76.21,5,0,2,745.17,25.07,4,0,3,493.3,25.73,3,3,3,536.36,82.13,3,2,7,736.89,66.18,2,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,283450000.0,2.0314,0.3038
3,564.24,78.57,3,0,7,525.05,69.2,0,1,4,330.34,70.12,1,3,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,82300000.0,10.6934,0.3874
2,782.47,74.43,2,1,5,452.3,58.91,0,0,5,659.51,68.8,3,7,8,325.88,32.96,0,17,3,487.3,39.76,0,0,2,475.61,43.29,3,3,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,240900000.0,3.2298,0.3067
3,399.33,69.15,1,0,3,373.57,33.79,1,0,1,771.21,69.97,4,9,7,721.82,42.81,2,0,6,308.92,58.45,1,7,8,749.61,94.74,0,5,10,686.32,53.85,2,1,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,262400000.0,1.9471,0.276
2,526.51,78.82,6,5,7,565.06,64.28,11,0,3,480.06,58.24,2,4,6,311.57,45.06,8,3,6,339.06,49.05,0,1,2,775.74,61.53,3,4,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,422575000.0,1.68,0.3477
2,430.7,56.24,2,15,1,659.91,52.95,1,8,9,526.93,87.52,0,5,2,684.87,82.21,3,4,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,216750000.0,4.0186,0.3095
0,732.25,89.92,6,0,5,618.76,88.53,6,1,6,753.64,71.51,0,0,6,795.16,75.8,6,2,8,581.44,39.92,0,1,4,600.64,71.63,1,1,3,595.8,47.59,2,1,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,294250000.0,1.7882,0.281
0,527.58,65.73,2,2,1,584.75,55.67,10,6,3,553.4,77.44,0,1,2,416.87,64.43,3,0,3,407.33,94.65,0,0,2,486.56,49.24,11,5,2,626.25,52.78,8,0,3,386.21,89.01,5,1,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,491075000.0,1.9412,0.3771
0,761.94,82.31,0,1,13,668.83,63.75,1,4,6,359.36,62.79,6,8,6,515.79,53.27,1,5,8,362.31,93.52,3,2,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,251050000.0,3.3388,0.3884
1,504.48,52.46,2,4,6,370.74,79.39,0,2,4,472.72,43.31,0,0,6,659.43,61.19,0,7,8,715.3,93.12,0,2,3,626.55,51.17,3,7,5,340.69,43.54,3,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,225450000.0,3.4058,0.3113
3,344.75,27.68,3,7,2,722.82,90.13,2,6,8,385.07,71.93,0,6,3,697.02,47.32,1,4,1,320.69,58.77,1,2,5,620.42,60.83,4,5,9,361.66,48.64,6,5,4,597.31,46.22,2,0,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,396475000.0,2.1094,0.3358
1,600.5,55.91,0,0,3,656.34,32.86,0,0,2,746.91,75.91,0,1,4,490.12,34.46,1,10,2,666.38,85.11,1,5,8,339.9,41.03,1,8,6,408.7,50.81,3,5,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,226075000.0,4.2375,0.3588
3,302.88,86.0,2,6,1,361.9,49.22,5,4,9,744.57,78.8,2,9,6,539.15,74.9,4,4,4,507.08,76.21,3,2,4,661.73,62.9,3,2,4,709.12,40.64,3,3,3,797.13,64.81,3,0,6,455.11,82.53,1,3,3,-1.0,-1.0,-1,-1,-1,464625000.0,1.4938,0.314
3,614.9,32.52,5,5,4,648.7,83.99,2,5,4,463.18,29.71,2,2,2,330.08,28.02,3,5,11,307.24,26.32,3,4,10,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,288425000.0,4.0209,0.3441
2,510.57,34.85,6,4,5,350.29,92.37,0,1,3,386.0,35.73,0,0,3,462.15,54.17,5,6,4,577.36,59.31,6,6,6,440.82,35.61,1,0,1,362.12,58.53,4,0,4,468.72,79.46,1,8,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,391575000.0,2.2665,0.3901
0,771.27,68.45,0,3,11,401.67,67.78,1,2,3,501.09,50.83,1,7,8,733.22,79.64,5,10,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,202800000.0,2.6818,0.2741
0,530.01,89.81,2,2,5,341.05,84.34,0,0,2,669.12,92.24,4,5,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,112075000.0,5.734,0.3102
1,485.87,73.44,4,3,8,339.69,31.88,1,1,1,433.61,69.41,2,6,2,683.49,40.99,3,3,10,645.25,90.1,3,7,6,322.58,92.48,5,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,316075000.0,2.7071,0.3496
2,385.16,77.08,4,5,3,504.08,82.14,2,4,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,114125000.0,6.4261,0.4408
0,537.87,42.48,7,6,4,561.64,84.65,4,3,3,556.78,35.65,3,2,3,525.39,38.61,4,7,7,456.81,85.66,2,4,3,330.46,71.22,7,2,11,747.03,62.36,0,4,8,417.83,37.66,2,3,3,606.94,95.51,2,1,4,556.39,65.79,3,6,4,582750000.0,1.4299,0.3682
1,634.63,66.91,10,5,4,519.1,47.68,9,4,1,396.42,69.48,7,6,2,419.26,60.92,6,1,8,695.06,61.6,5,0,14,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,490200000.0,1.4079,0.3536
1,405.13,48.91,10,1,6,742.96,80.28,3,1,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,161650000.0,5.4943,0.3809
1,662.09,47.2,0,0,2,773.25,74.48,1,1,2,793.15,82.11,3,3,1,715.55,66.38,0,3,8,565.72,45.16,1,0,1,436.99,49.29,3,2,5,369.08,82.3,10,2,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,270175000.0,2.9901,0.3214
3,507.59,46.38,0,3,15,627.07,28.74,1,0,3,334.43,59.95,1,5,1,457.63,38.54,7,2,7,767.84,79.59,6,8,5,447.37,63.37,1,0,3,379.64,25.24,5,1,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,357175000.0,2.0667,0.3426
0,793.01,73.83,1,5,12,690.52,82.17,2,2,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,85975000.0,5.005,0.2453
3,784.14,30.29,0,9,4,370.84,56.87,2,1,3,440.1,48.62,0,0,3,687.41,30.18,2,0,1,663.6,39.74,6,0,4,643.35,45.04,0,0,2,355.27,82.84,7,3,4,687.55,79.63,2,3,5,620.58,39.08,3,2,2,-1.0,-1.0,-1,-1,-1,343150000.0,2.1605,0.325
3,399.43,86.66,0,6,8,312.68,67.47,3,7,7,504.86,91.03,6,3,11,548.54,26.19,5,3,2,376.84,46.84,1,13,3,725.78,82.48,2,3,2,459.46,95.19,1,0,2,783.88,52.77,2,2,4,609.46,81.98,4,0,6,730.44,49.36,1,1,3,487400000.0,2.1735,0.3561
1,717.74,25.79,1,2,5,520.92,81.54,2,10,2,615.34,63.06,3,4,9,417.76,51.81,10,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,269250000.0,3.2008,0.3536
0,640.55,82.51,5,0,6,657.05,83.22,10,4,1,749.36,40.7,5,7,6,739.17,87.56,7,5,1,607.02,33.63,6,9,5,638.66,90.81,0,7,12,372.32,30.54,1,3,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,547125000.0,1.0541,0.2917
2,742.77,67.07,3,3,5,646.95,25.97,1,0,3,345.91,37.39,0,0,2,556.07,47.1,1,0,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,86875000.0,4.1953,0.2705
1,510.59,84.87,1,3,6,583.97,49.8,1,2,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,61275000.0,10.8275,0.34
2,523.68,39.26,0,0,2,347.84,64.11,3,3,2,561.96,43.52,6,4,4,719.96,95.72,9,8,2,558.16,43.77,3,9,3,420.19,68.55,0,1,4,571.77,70.9,6,0,14,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,427925000.0,1.6578,0.3324
3,707.88,45.81,0,0,11,478.41,84.7,0,2,1,632.81,30.72,2,4,8,582.33,68.86,8,0,9,464.74,64.41,4,1,3,378.23,90.32,2,0,2,441.86,88.16,6,6,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,338025000.0,2.6946,0.3774
1,586.31,36.66,1,0,3,357.45,27.13,0,2,2,661.53,46.3,6,2,3,757.02,43.53,5,4,6,436.35,73.83,9,2,3,486.13,65.68,2,7,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,346175000.0,1.9264,0.3252
